City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
590,Macia,MZ,2022-01-30 01:19:02,-25.0269,33.0989,73.62,92,100,2.75
591,Liaozhong,CN,2022-01-30 01:19:03,41.5061,122.7242,12.69,43,0,2.68
592,Carmaux,FR,2022-01-30 01:19:03,44.051,2.158,34.32,84,3,0.87
593,Dalby,AU,2022-01-30 01:19:04,-27.1833,151.2667,84.0,45,96,9.82
594,Sungaipenuh,ID,2022-01-30 01:19:04,-2.0833,101.3833,68.54,90,100,1.16
595,Santa Isabel Do Rio Negro,BR,2022-01-30 01:19:04,-0.4139,-65.0192,75.09,93,100,2.53
596,Kasrawad,IN,2022-01-30 01:19:05,22.1333,75.6,54.61,31,0,2.28
597,Swift Current,CA,2022-01-30 01:19:05,50.2834,-107.8014,23.81,74,0,10.36
598,Matehuala,MX,2022-01-30 01:18:20,23.65,-100.65,51.8,66,0,7.61
599,Baturaja,ID,2022-01-30 01:19:05,-4.1333,104.1667,76.19,93,100,1.19
600,Hambantota,LK,2022-01-30 01:15:37,6.1241,81.1185,76.95,84,10,7.47
601,Trifesti,RO,2022-01-30 01:19:06,47.45,27.5167,31.06,64,100,6.76
602,Pucara,PE,2022-01-30 01:19:06,-15.9803,-71.4606,28.53,52,100,6.35
603,Yenagoa,NG,2022-01-30 01:15:30,4.9247,6.2642,73.06,75,100,0.4
604,Moerai,PF,2022-01-30 01:19:07,-22.4333,-151.3333,79.84,75,6,8.19
605,Kirby,US,2022-01-30 01:19:07,29.4633,-98.3856,58.41,30,20,1.01
606,Batagay,RU,2022-01-30 01:19:07,67.6333,134.6333,-30.6,98,100,2.15
607,Douentza,ML,2022-01-30 01:19:08,14.9951,-2.9517,69.96,15,6,7.07
